"Date","Price","Open","High","Low","Change %"
"Oct 18, 2010","1,369.80","1,371.00","1,375.30","1,353.05","0.05%"
"Oct 15, 2010","1,369.15","1,380.85","1,386.25","1,363.20","-0.88%"
"Oct 14, 2010","1,381.30","1,372.70","1,388.10","1,371.25","0.67%"
"Oct 13, 2010","1,372.10","1,350.65","1,375.15","1,349.40","1.59%"
"Oct 12, 2010","1,350.60","1,354.50","1,356.30","1,341.45","-0.25%"
"Oct 11, 2010","1,353.95","1,346.40","1,356.15","1,340.85","0.53%"
"Oct 08, 2010","1,346.80","1,332.90","1,350.20","1,325.35","0.98%"
"Oct 07, 2010","1,333.70","1,349.65","1,365.60","1,326.55","-1.16%"
"Oct 06, 2010","1,349.40","1,341.00","1,350.80","1,339.65","0.65%"
"Oct 05, 2010","1,340.75","1,314.00","1,342.20","1,312.25","1.94%"
"Oct 04, 2010","1,315.25","1,318.40","1,321.00","1,313.25","-0.27%"
"Oct 01, 2010","1,318.80","1,310.55","1,322.30","1,307.10","0.71%"
"Sep 30, 2010","1,309.50","1,310.35","1,316.80","1,296.90","-0.03%"
"Sep 29, 2010","1,309.90","1,309.00","1,314.20","1,306.15","0.06%"
"Sep 28, 2010","1,309.10","1,295.30","1,311.10","1,283.60","1.09%"
"Sep 27, 2010","1,295.00","1,298.50","1,301.00","1,293.50","-0.15%"
"Sep 24, 2010","1,296.95","1,292.90","1,300.95","1,292.30","0.34%"
"Sep 23, 2010","1,292.55","1,292.40","1,297.35","1,288.25","0.09%"
"Sep 22, 2010","1,291.35","1,286.60","1,296.60","1,285.80","0.34%"
"Sep 21, 2010","1,286.95","1,279.15","1,292.70","1,271.85","0.67%"
"Sep 20, 2010","1,278.35","1,277.40","1,285.20","1,275.50","0.27%"
"Sep 17, 2010","1,274.90","1,276.00","1,284.25","1,273.10","-0.05%"
"Sep 16, 2010","1,275.55","1,268.10","1,278.70","1,265.65","0.59%"
"Sep 15, 2010","1,268.05","1,268.10","1,272.35","1,263.45","-0.06%"
"Sep 14, 2010","1,268.85","1,245.00","1,275.25","1,244.50","1.88%"
"Sep 13, 2010","1,245.45","1,245.90","1,249.70","1,241.45","-0.08%"
"Sep 10, 2010","1,246.45","1,244.30","1,251.65","1,237.05","0.19%"
"Sep 09, 2010","1,244.10","1,253.45","1,259.30","1,242.70","-0.88%"
"Sep 08, 2010","1,255.20","1,254.55","1,262.75","1,253.50","-0.02%"
"Sep 07, 2010","1,255.40","1,248.55","1,260.30","1,244.50","0.43%"
"Sep 06, 2010","1,250.05","1,248.60","1,251.45","1,247.05","0.24%"
"Sep 03, 2010","1,247.10","1,252.40","1,255.10","1,237.00","-0.33%"
"Sep 02, 2010","1,251.25","1,244.30","1,253.80","1,243.50","0.55%"
"Sep 01, 2010","1,244.35","1,248.00","1,255.15","1,242.75","-0.26%"
"Aug 31, 2010","1,247.65","1,236.95","1,251.90","1,233.75","0.88%"
"Aug 30, 2010","1,236.80","1,237.00","1,238.80","1,233.80","-0.11%"
"Aug 27, 2010","1,238.20","1,236.94","1,244.25","1,233.75","0.17%"
"Aug 26, 2010","1,236.05","1,240.55","1,246.00","1,235.85","-0.33%"
"Aug 25, 2010","1,240.10","1,229.65","1,242.35","1,229.65","0.84%"
"Aug 24, 2010","1,229.75","1,225.70","1,236.00","1,210.60","0.35%"
"Aug 23, 2010","1,225.40","1,229.10","1,233.85","1,223.65","-0.22%"
"Aug 20, 2010","1,228.05","1,230.70","1,233.05","1,222.25","-0.33%"
"Aug 19, 2010","1,232.10","1,230.60","1,239.15","1,229.30","0.21%"
"Aug 18, 2010","1,229.55","1,225.30","1,233.35","1,218.40","0.38%"
"Aug 17, 2010","1,224.90","1,224.90","1,230.45","1,224.10","0.00%"
"Aug 16, 2010","1,224.85","1,214.55","1,229.15","1,214.55","0.77%"
"Aug 13, 2010","1,215.55","1,214.05","1,219.35","1,212.55","0.19%"
"Aug 12, 2010","1,213.20","1,198.40","1,217.25","1,197.85","1.29%"
"Aug 11, 2010","1,197.75","1,204.25","1,209.75","1,194.15","-0.51%"
"Aug 10, 2010","1,203.85","1,201.10","1,208.05","1,191.50","0.20%"
"Aug 09, 2010","1,201.40","1,204.85","1,210.55","1,199.90","-0.32%"
"Aug 06, 2010","1,205.30","1,194.70","1,213.61","1,193.10","0.85%"
"Aug 05, 2010","1,195.10","1,195.35","1,200.55","1,190.65","-0.05%"
"Aug 04, 2010","1,195.75","1,185.70","1,203.35","1,184.40","0.85%"
"Aug 03, 2010","1,185.70","1,181.65","1,191.35","1,179.75","0.33%"
"Aug 02, 2010","1,181.85","1,181.45","1,191.40","1,175.50","0.08%"
"Jul 30, 2010","1,180.90","1,167.35","1,183.95","1,166.00","1.20%"
"Jul 29, 2010","1,166.93","1,163.50","1,169.80","1,159.65","0.29%"
"Jul 28, 2010","1,163.55","1,162.50","1,166.35","1,157.40","0.11%"
"Jul 27, 2010","1,162.30","1,181.90","1,187.75","1,158.15","-1.71%"
"Jul 26, 2010","1,182.50","1,189.25","1,195.30","1,179.65","-0.56%"
"Jul 23, 2010","1,189.10","1,195.05","1,203.95","1,183.81","-0.49%"
"Jul 22, 2010","1,194.95","1,184.90","1,200.60","1,181.05","0.75%"
"Jul 21, 2010","1,186.00","1,191.40","1,198.05","1,183.35","-0.53%"
"Jul 20, 2010","1,192.30","1,184.65","1,194.30","1,175.85","0.73%"
"Jul 19, 2010","1,183.70","1,193.20","1,195.10","1,177.65","-0.83%"
"Jul 16, 2010","1,193.65","1,208.90","1,211.00","1,186.35","-1.23%"
"Jul 15, 2010","1,208.55","1,209.05","1,217.95","1,204.55","0.00%"
"Jul 14, 2010","1,208.50","1,211.75","1,218.85","1,203.16","-0.26%"
"Jul 13, 2010","1,211.65","1,195.30","1,218.60","1,195.30","1.24%"
"Jul 12, 2010","1,196.85","1,212.15","1,214.00","1,196.85","-1.25%"
"Jul 09, 2010","1,212.00","1,197.35","1,213.85","1,194.70","1.13%"
"Jul 08, 2010","1,198.45","1,203.00","1,209.70","1,189.35","-0.32%"
"Jul 07, 2010","1,202.35","1,191.95","1,204.25","1,185.55","0.68%"
"Jul 06, 2010","1,194.25","1,209.40","1,215.25","1,191.30","-1.22%"
"Jul 05, 2010","1,208.95","1,211.10","1,215.35","1,206.55","-0.22%"
"Jul 02, 2010","1,211.60","1,197.00","1,223.35","1,197.00","1.00%"
"Jul 01, 2010","1,199.65","1,242.65","1,244.50","1,197.30","-3.44%"
"Jun 30, 2010","1,242.35","1,239.40","1,248.55","1,235.45","0.11%"
"Jun 29, 2010","1,240.95","1,237.10","1,245.30","1,227.35","0.23%"
"Jun 28, 2010","1,238.05","1,253.75","1,263.45","1,236.42","-1.39%"
"Jun 25, 2010","1,255.50","1,243.45","1,258.65","1,241.35","0.88%"
"Jun 24, 2010","1,244.55","1,235.00","1,248.35","1,228.25","0.59%"
"Jun 23, 2010","1,237.20","1,238.75","1,247.10","1,225.30","-0.19%"
"Jun 22, 2010","1,239.50","1,231.65","1,243.10","1,231.65","0.60%"
"Jun 21, 2010","1,232.15","1,259.10","1,265.40","1,230.95","-2.00%"
"Jun 18, 2010","1,257.35","1,245.30","1,262.90","1,242.00","0.96%"
"Jun 17, 2010","1,245.35","1,230.50","1,251.65","1,229.90","1.12%"
"Jun 16, 2010","1,231.60","1,233.95","1,238.65","1,227.80","-0.23%"
"Jun 15, 2010","1,234.45","1,221.30","1,237.35","1,220.30","1.01%"
"Jun 14, 2010","1,222.15","1,226.45","1,235.00","1,217.05","-0.43%"
"Jun 11, 2010","1,227.40","1,216.75","1,231.70","1,216.75","0.79%"
"Jun 10, 2010","1,217.80","1,231.25","1,234.25","1,215.15","-1.18%"
"Jun 09, 2010","1,232.35","1,235.10","1,242.50","1,223.75","-0.27%"
"Jun 08, 2010","1,235.63","1,240.65","1,252.20","1,233.85","-0.36%"
"Jun 07, 2010","1,240.05","1,219.15","1,245.35","1,211.15","1.64%"
"Jun 04, 2010","1,220.00","1,206.58","1,220.70","1,197.65","0.99%"
"Jun 03, 2010","1,208.05","1,223.20","1,224.95","1,201.15","-1.29%"
"Jun 02, 2010","1,223.85","1,225.60","1,227.95","1,214.65","-0.12%"
"Jun 01, 2010","1,225.30","1,216.10","1,231.20","1,215.05","0.75%"
"May 31, 2010","1,216.21","1,212.05","1,218.30","1,210.20","0.12%"
"May 28, 2010","1,214.81","1,211.45","1,216.15","1,203.01","0.22%"
"May 27, 2010","1,212.10","1,212.15","1,219.35","1,206.60","0.10%"
"May 26, 2010","1,210.90","1,202.55","1,217.21","1,201.10","0.82%"
"May 25, 2010","1,201.10","1,191.40","1,204.95","1,185.90","0.76%"
"May 24, 2010","1,192.05","1,176.93","1,197.00","1,176.48","1.27%"
"May 21, 2010","1,177.15","1,182.30","1,189.35","1,168.50","-0.50%"
"May 20, 2010","1,183.10","1,192.65","1,198.80","1,175.35","-0.73%"
"May 19, 2010","1,191.75","1,223.90","1,228.10","1,187.62","-2.45%"
"May 18, 2010","1,221.70","1,222.30","1,229.85","1,207.35","-0.17%"
"May 17, 2010","1,223.75","1,231.50","1,243.10","1,219.45","-0.75%"
"May 14, 2010","1,233.05","1,232.45","1,249.45","1,219.55","0.06%"
"May 13, 2010","1,232.33","1,235.20","1,243.35","1,227.95","-0.41%"
"May 12, 2010","1,237.35","1,231.00","1,249.15","1,227.40","0.39%"
"May 11, 2010","1,232.55","1,200.70","1,234.15","1,200.70","2.51%"
"May 10, 2010","1,202.40","1,202.35","1,206.00","1,184.35","-0.49%"
"May 07, 2010","1,208.30","1,207.25","1,213.85","1,193.15","-0.04%"
"May 06, 2010","1,208.75","1,176.10","1,211.35","1,173.35","2.85%"
"May 05, 2010","1,175.20","1,171.75","1,177.31","1,158.20","0.30%"
"May 04, 2010","1,171.65","1,181.75","1,192.40","1,167.16","-0.91%"
"May 03, 2010","1,182.40","1,179.00","1,187.91","1,176.30","0.27%"
"Apr 30, 2010","1,179.25","1,168.70","1,182.05","1,161.88","1.04%"
"Apr 29, 2010","1,167.10","1,164.95","1,171.75","1,162.55","0.14%"
"Apr 28, 2010","1,165.45","1,168.03","1,174.68","1,160.65","-0.64%"
"Apr 27, 2010","1,172.93","1,153.78","1,172.93","1,146.55","1.56%"
"Apr 26, 2010","1,154.88","1,156.50","1,160.23","1,151.05","-0.22%"
"Apr 23, 2010","1,157.40","1,141.50","1,158.00","1,135.45","1.40%"
"Apr 22, 2010","1,141.45","1,145.75","1,149.50","1,132.15","-0.42%"
"Apr 21, 2010","1,146.30","1,140.20","1,150.90","1,138.25","0.51%"
"Apr 20, 2010","1,140.50","1,135.70","1,146.30","1,133.45","0.43%"
"Apr 19, 2010","1,135.60","1,134.65","1,138.45","1,124.15","-0.16%"
"Apr 16, 2010","1,137.45","1,158.80","1,160.45","1,130.65","-1.86%"
"Apr 15, 2010","1,158.95","1,155.30","1,162.30","1,150.85","0.35%"
"Apr 14, 2010","1,154.90","1,151.30","1,162.60","1,150.80","0.33%"
"Apr 13, 2010","1,151.15","1,155.55","1,157.90","1,145.75","-0.07%"
"Apr 12, 2010","1,152.00","1,165.69","1,169.19","1,152.00","-0.77%"
"Apr 09, 2010","1,160.90","1,150.95","1,165.35","1,149.70","0.85%"
"Apr 08, 2010","1,151.15","1,149.45","1,154.65","1,144.40","0.27%"
"Apr 07, 2010","1,148.00","1,134.15","1,153.25","1,132.80","1.22%"
"Apr 06, 2010","1,134.20","1,130.65","1,138.90","1,123.00","0.31%"
"Apr 05, 2010","1,130.70","1,125.10","1,134.20","1,119.20","0.91%"
"Apr 02, 2010","1,120.50","1,125.00","1,125.00","1,120.00","-0.53%"
"Apr 01, 2010","1,126.50","1,113.40","1,128.75","1,112.35","1.14%"
"Mar 31, 2010","1,113.80","1,103.70","1,118.90","1,102.45","0.92%"
"Mar 30, 2010","1,103.60","1,110.25","1,114.15","1,102.45","-0.50%"
"Mar 29, 2010","1,109.20","1,110.55","1,115.45","1,104.35","0.23%"
"Mar 26, 2010","1,106.60","1,089.55","1,110.65","1,088.85","1.40%"
"Mar 25, 2010","1,091.35","1,086.50","1,095.95","1,085.45","0.35%"
"Mar 24, 2010","1,087.50","1,101.75","1,105.40","1,085.35","-1.37%"
"Mar 23, 2010","1,102.65","1,102.45","1,108.05","1,094.80","0.03%"
"Mar 22, 2010","1,102.30","1,107.40","1,108.85","1,092.75","-0.47%"
"Mar 19, 2010","1,107.55","1,125.95","1,127.50","1,101.95","-1.63%"
"Mar 18, 2010","1,125.95","1,124.00","1,129.55","1,118.40","0.08%"
"Mar 17, 2010","1,125.05","1,126.10","1,133.80","1,118.85","-0.06%"
"Mar 16, 2010","1,125.70","1,109.45","1,129.45","1,109.05","1.50%"
"Mar 15, 2010","1,109.10","1,100.50","1,109.80","1,100.35","0.60%"
"Mar 12, 2010","1,102.45","1,109.65","1,119.45","1,098.65","-0.63%"
"Mar 11, 2010","1,109.45","1,108.35","1,111.65","1,100.44","0.11%"
"Mar 10, 2010","1,108.20","1,121.65","1,128.15","1,103.25","-1.06%"
"Mar 09, 2010","1,120.10","1,123.30","1,124.70","1,108.95","-0.20%"
"Mar 08, 2010","1,122.40","1,135.70","1,137.80","1,118.55","-0.85%"
"Mar 05, 2010","1,132.05","1,131.80","1,140.70","1,127.00","0.00%"
"Mar 04, 2010","1,132.00","1,139.80","1,141.60","1,126.10","-0.66%"
"Mar 03, 2010","1,139.50","1,134.85","1,145.00","1,132.40","0.43%"
"Mar 02, 2010","1,134.65","1,118.75","1,137.75","1,115.10","1.55%"
"Mar 01, 2010","1,117.35","1,116.55","1,123.70","1,112.05","0.08%"
"Feb 26, 2010","1,116.50","1,105.00","1,119.20","1,104.40","0.94%"
"Feb 25, 2010","1,106.10","1,097.60","1,109.15","1,088.60","0.88%"
"Feb 24, 2010","1,096.40","1,103.40","1,108.35","1,089.85","-0.51%"
"Feb 23, 2010","1,102.05","1,113.80","1,121.20","1,099.35","-1.05%"
"Feb 22, 2010","1,113.70","1,124.90","1,131.05","1,109.70","-0.46%"
"Feb 19, 2010","1,118.85","1,111.30","1,126.95","1,098.95","-0.45%"
"Feb 18, 2010","1,123.90","1,106.35","1,124.05","1,098.20","0.78%"
"Feb 17, 2010","1,115.20","1,119.25","1,127.25","1,111.70","-0.42%"
"Feb 16, 2010","1,119.95","1,099.60","1,121.20","1,097.85","1.72%"
"Feb 15, 2010","1,101.00","1,092.85","1,102.65","1,092.00","0.70%"
"Feb 12, 2010","1,093.40","1,096.70","1,097.35","1,078.55","-0.18%"
"Feb 11, 2010","1,095.35","1,072.00","1,098.15","1,071.35","2.10%"
"Feb 10, 2010","1,072.85","1,077.45","1,082.50","1,063.50","-0.41%"
"Feb 09, 2010","1,077.30","1,062.95","1,083.45","1,061.80","1.27%"
"Feb 08, 2010","1,063.75","1,067.40","1,073.90","1,061.90","-0.16%"
"Feb 05, 2010","1,065.45","1,063.15","1,069.15","1,044.25","0.19%"
"Feb 04, 2010","1,063.45","1,109.30","1,111.10","1,059.50","-4.16%"
"Feb 03, 2010","1,109.65","1,114.40","1,124.85","1,107.20","-0.50%"
"Feb 02, 2010","1,115.20","1,105.80","1,118.35","1,099.00","0.71%"
"Feb 01, 2010","1,107.35","1,080.10","1,107.90","1,076.80","2.39%"
"Jan 29, 2010","1,081.55","1,087.20","1,090.60","1,074.85","-0.44%"
"Jan 28, 2010","1,086.30","1,087.80","1,096.35","1,074.15","-0.05%"
"Jan 27, 2010","1,086.85","1,097.70","1,102.70","1,083.65","-1.02%"
"Jan 26, 2010","1,098.05","1,098.40","1,103.55","1,085.80","-0.02%"
"Jan 25, 2010","1,098.25","1,091.05","1,104.20","1,091.05","0.48%"
"Jan 22, 2010","1,093.00","1,094.65","1,099.15","1,082.30","-0.20%"
"Jan 21, 2010","1,095.15","1,111.65","1,117.85","1,088.70","-1.49%"
"Jan 20, 2010","1,111.70","1,138.50","1,141.60","1,107.40","-2.32%"
"Jan 19, 2010","1,138.10","1,132.05","1,140.80","1,129.00","0.45%"
"Jan 18, 2010","1,133.00","1,129.40","1,137.55","1,126.75","0.19%"
"Jan 15, 2010","1,130.90","1,143.10","1,146.60","1,127.50","-1.08%"
"Jan 14, 2010","1,143.25","1,137.95","1,146.65","1,131.15","0.39%"
"Jan 13, 2010","1,138.80","1,128.50","1,138.85","1,119.75","0.98%"
"Jan 12, 2010","1,127.70","1,151.55","1,158.40","1,125.35","-2.19%"
"Jan 11, 2010","1,153.00","1,137.20","1,161.90","1,137.20","1.44%"
"Jan 08, 2010","1,136.60","1,131.85","1,139.80","1,119.95","0.38%"
"Jan 07, 2010","1,132.30","1,138.20","1,139.15","1,128.60","-0.58%"
"Jan 06, 2010","1,138.90","1,118.40","1,140.60","1,116.00","1.77%"
"Jan 05, 2010","1,119.05","1,121.30","1,128.10","1,115.25","-0.12%"
"Jan 04, 2010","1,120.40","1,096.25","1,123.80","1,093.45","2.10%"
"Jan 01, 2010","1,097.35","1,097.25","1,097.90","1,097.05","0.10%"
"Dec 31, 2009","1,096.20","1,093.15","1,107.10","1,092.10","0.39%"
"Dec 30, 2009","1,091.95","1,097.25","1,098.05","1,086.30","-0.54%"
"Dec 29, 2009","1,097.85","1,106.20","1,108.70","1,096.75","-0.81%"
"Dec 28, 2009","1,106.85","1,106.95","1,114.00","1,101.75","0.21%"
"Dec 25, 2009","1,104.50","1,104.00","1,104.50","1,104.00","-0.09%"
"Dec 24, 2009","1,105.45","1,087.90","1,106.65","1,087.25","1.68%"
"Dec 23, 2009","1,087.20","1,084.10","1,096.05","1,079.60","0.32%"
"Dec 22, 2009","1,083.75","1,093.25","1,097.60","1,074.60","-0.76%"
"Dec 21, 2009","1,092.10","1,111.45","1,119.10","1,090.25","-1.83%"
"Dec 18, 2009","1,112.50","1,098.00","1,117.00","1,096.05","1.30%"
"Dec 17, 2009","1,098.25","1,138.30","1,141.90","1,094.90","-3.49%"
"Dec 16, 2009","1,137.95","1,124.85","1,141.10","1,121.40","1.20%"
"Dec 15, 2009","1,124.50","1,126.75","1,129.30","1,111.70","-0.00%"
"Dec 14, 2009","1,124.55","1,113.80","1,127.90","1,110.25","0.87%"
"Dec 11, 2009","1,114.90","1,130.60","1,142.30","1,109.50","-1.51%"
"Dec 10, 2009","1,132.05","1,129.10","1,137.00","1,121.70","0.30%"
"Dec 09, 2009","1,128.70","1,129.75","1,146.80","1,117.20","-0.12%"
"Dec 08, 2009","1,130.05","1,157.25","1,168.90","1,125.55","-2.44%"
"Dec 07, 2009","1,158.30","1,160.45","1,164.95","1,136.20","-0.29%"
"Dec 04, 2009","1,161.70","1,207.70","1,212.60","1,147.75","-4.07%"
"Dec 03, 2009","1,211.00","1,216.15","1,226.50","1,204.30","-0.33%"
"Dec 02, 2009","1,214.95","1,196.25","1,217.15","1,195.00","1.44%"
"Dec 01, 2009","1,197.70","1,179.65","1,201.80","1,175.45","1.60%"
"Nov 30, 2009","1,178.85","1,176.60","1,182.00","1,163.40","0.10%"
"Nov 27, 2009","1,177.70","1,191.90","1,192.20","1,137.80","-1.29%"
"Nov 26, 2009","1,193.10","1,190.85","1,195.40","1,180.40","0.26%"
"Nov 25, 2009","1,190.05","1,169.25","1,192.00","1,167.05","1.74%"
"Nov 24, 2009","1,169.70","1,165.85","1,171.50","1,157.75","0.38%"
"Nov 23, 2009","1,165.25","1,151.20","1,173.90","1,150.85","1.33%"
"Nov 20, 2009","1,149.95","1,143.95","1,151.30","1,132.80","0.51%"
"Nov 19, 2009","1,144.10","1,145.15","1,146.15","1,129.90","-0.05%"
"Nov 18, 2009","1,144.65","1,141.45","1,153.15","1,135.90","0.32%"
"Nov 17, 2009","1,141.05","1,139.60","1,141.95","1,127.95","0.06%"
"Nov 16, 2009","1,140.35","1,118.30","1,143.65","1,118.30","1.89%"
"Nov 13, 2009","1,119.20","1,103.75","1,119.35","1,101.20","1.40%"
"Nov 12, 2009","1,103.80","1,117.70","1,123.25","1,102.70","-1.28%"
"Nov 11, 2009","1,118.15","1,105.65","1,118.75","1,105.15","1.14%"
"Nov 10, 2009","1,105.60","1,104.30","1,109.70","1,097.10","0.14%"
"Nov 09, 2009","1,104.05","1,097.41","1,111.25","1,095.80","0.82%"
"Nov 06, 2009","1,095.05","1,089.85","1,101.30","1,086.70","0.38%"
"Nov 05, 2009","1,090.95","1,092.85","1,094.35","1,083.90","-0.15%"
"Nov 04, 2009","1,092.60","1,084.85","1,097.65","1,079.90","0.77%"
"Nov 03, 2009","1,084.25","1,059.85","1,087.85","1,055.40","2.36%"
"Nov 02, 2009","1,059.25","1,044.30","1,063.10","1,040.65","1.37%"
"Oct 30, 2009","1,044.90","1,045.80","1,049.15","1,035.35","-0.06%"
"Oct 29, 2009","1,045.55","1,028.25","1,048.50","1,026.75","1.72%"
"Oct 28, 2009","1,027.85","1,039.50","1,042.60","1,027.35","-1.15%"
"Oct 27, 2009","1,039.80","1,037.90","1,044.50","1,033.25","0.16%"
"Oct 26, 2009","1,038.10","1,054.30","1,060.10","1,037.95","-1.60%"
"Oct 23, 2009","1,054.95","1,059.90","1,067.80","1,050.55","-0.51%"
"Oct 22, 2009","1,060.40","1,057.90","1,061.75","1,051.80","0.10%"
"Oct 21, 2009","1,059.35","1,054.90","1,065.10","1,047.80","0.41%"
"Oct 20, 2009","1,055.00","1,064.50","1,068.10","1,052.00","-0.82%"
"Oct 19, 2009","1,063.70","1,052.65","1,065.50","1,048.50","0.99%"
"Oct 16, 2009","1,053.25","1,050.55","1,057.70","1,043.90","0.23%"
"Oct 15, 2009","1,050.85","1,062.80","1,066.50","1,047.20","-1.14%"
"Oct 14, 2009","1,062.95","1,064.90","1,071.40","1,056.50","-0.13%"
"Oct 13, 2009","1,064.35","1,054.40","1,069.30","1,051.90","0.77%"
"Oct 12, 2009","1,056.25","1,049.00","1,059.75","1,047.90","0.67%"
"Oct 09, 2009","1,049.25","1,056.00","1,056.00","1,044.30","-0.55%"
"Oct 08, 2009","1,055.00","1,044.85","1,062.20","1,043.50","0.99%"
"Oct 07, 2009","1,044.70","1,041.35","1,049.20","1,037.30","0.27%"
"Oct 06, 2009","1,041.85","1,017.00","1,044.45","1,015.74","2.37%"
"Oct 05, 2009","1,017.75","1,001.80","1,018.45","1,001.55","1.54%"
"Oct 02, 2009","1,002.35","998.60","1,008.20","987.20","0.29%"
"Oct 01, 2009","999.50","1,007.20","1,010.40","998.40","-0.81%"
"Sep 30, 2009","1,007.70","992.20","1,009.95","992.20","1.56%"
"Sep 29, 2009","992.20","991.35","996.70","985.90","0.13%"
"Sep 28, 2009","990.95","993.00","997.50","986.60","-0.08%"
"Sep 25, 2009","991.75","993.65","999.30","985.10","-0.30%"
"Sep 24, 2009","994.75","1,007.35","1,019.50","991.20","-1.36%"
"Sep 23, 2009","1,008.45","1,013.85","1,018.35","1,005.90","-0.63%"
"Sep 22, 2009","1,014.80","1,003.60","1,020.50","1,002.90","1.12%"
"Sep 21, 2009","1,003.55","1,005.45","1,007.60","996.50","-0.36%"
"Sep 18, 2009","1,007.15","1,013.50","1,018.55","1,006.90","-0.52%"
"Sep 17, 2009","1,012.45","1,017.25","1,024.85","1,010.60","-0.52%"
"Sep 16, 2009","1,017.70","1,007.10","1,021.50","1,006.90","1.07%"
"Sep 15, 2009","1,006.90","999.35","1,010.50","992.90","0.67%"
"Sep 14, 2009","1,000.15","1,005.35","1,009.70","993.90","-0.57%"
"Sep 11, 2009","1,005.85","996.00","1,012.55","995.40","0.94%"
"Sep 10, 2009","996.50","992.05","998.90","983.10","0.39%"
"Sep 09, 2009","992.65","996.80","1,003.95","987.95","-0.41%"
"Sep 08, 2009","996.70","995.50","1,008.95","994.05","0.14%"
"Sep 07, 2009","995.35","994.40","997.85","992.15","0.10%"
"Sep 04, 2009","994.40","992.30","997.30","986.10","0.28%"
"Sep 03, 2009","991.60","977.55","998.20","975.20","1.40%"
"Sep 02, 2009","977.90","956.65","981.10","952.45","2.15%"
"Sep 01, 2009","957.35","950.55","958.00","947.00","0.65%"
"Aug 31, 2009","951.15","956.15","961.85","945.30","-0.50%"
"Aug 28, 2009","955.95","948.70","962.00","948.70","0.81%"
"Aug 27, 2009","948.25","945.00","951.45","942.10","0.28%"
"Aug 26, 2009","945.60","943.80","950.35","939.80","0.06%"
"Aug 25, 2009","945.05","943.25","955.70","941.65","0.23%"
"Aug 24, 2009","942.90","952.40","957.20","939.80","-1.18%"
"Aug 21, 2009","954.15","940.00","958.65","938.60","1.41%"
"Aug 20, 2009","940.85","943.30","947.10","938.60","-0.13%"
"Aug 19, 2009","942.05","937.75","945.30","932.40","0.35%"
"Aug 18, 2009","938.80","934.15","941.50","934.15","0.48%"
"Aug 17, 2009","934.30","947.50","949.35","931.20","-1.38%"
"Aug 14, 2009","947.35","955.05","960.50","944.40","-0.80%"
"Aug 13, 2009","955.00","948.05","962.05","948.05","0.76%"
"Aug 12, 2009","947.75","946.50","953.40","940.90","0.18%"
"Aug 11, 2009","946.05","946.40","950.95","943.00","-0.01%"
"Aug 10, 2009","946.15","954.75","958.10","943.50","-0.92%"
"Aug 07, 2009","954.90","963.65","965.70","954.20","-0.86%"
"Aug 06, 2009","963.15","963.30","972.25","956.85","0.02%"
"Aug 05, 2009","962.95","967.80","968.75","959.55","-0.50%"
"Aug 04, 2009","967.75","957.50","971.05","951.85","1.18%"
"Aug 03, 2009","956.50","953.30","963.10","952.20","0.18%"
"Jul 31, 2009","954.75","934.60","957.20","932.60","2.19%"
"Jul 30, 2009","934.30","929.95","937.80","929.00","0.46%"
"Jul 29, 2009","930.00","937.90","941.70","926.10","-0.82%"
"Jul 28, 2009","937.65","953.40","957.40","934.70","-1.68%"
"Jul 27, 2009","953.65","951.80","959.70","948.20","0.24%"
"Jul 24, 2009","951.35","947.70","954.90","946.95","0.34%"
"Jul 23, 2009","948.15","952.75","958.10","948.10","-0.34%"
"Jul 22, 2009","951.40","949.00","955.40","945.50","0.24%"
"Jul 21, 2009","949.15","950.00","954.40","945.10","-0.02%"
"Jul 20, 2009","949.35","938.30","955.90","937.65","1.24%"
"Jul 17, 2009","937.70","937.70","940.70","932.60","0.04%"
"Jul 16, 2009","937.35","940.00","941.05","933.40","-0.22%"
"Jul 15, 2009","939.45","925.95","942.95","925.30","1.50%"
"Jul 14, 2009","925.60","921.30","928.25","918.60","0.50%"
"Jul 13, 2009","921.00","912.10","924.10","908.40","0.86%"
"Jul 10, 2009","913.15","912.30","916.10","907.80","0.08%"
"Jul 09, 2009","912.45","909.35","919.30","907.10","0.33%"
"Jul 08, 2009","909.45","923.95","925.90","906.00","-1.61%"
"Jul 07, 2009","924.30","924.60","932.55","922.05","-0.08%"
"Jul 06, 2009","925.00","932.55","933.10","921.10","-0.80%"
"Jul 03, 2009","932.50","928.85","934.90","927.90","0.31%"
"Jul 02, 2009","929.65","940.80","942.05","927.10","-1.18%"
"Jul 01, 2009","940.75","925.80","946.75","925.75","1.50%"
"Jun 30, 2009","926.85","937.60","945.70","923.60","-1.19%"
"Jun 29, 2009","938.05","940.60","943.50","934.40","-0.11%"
"Jun 26, 2009","939.05","938.65","948.70","936.30","-0.01%"
"Jun 25, 2009","939.15","930.90","940.10","929.90","0.76%"
"Jun 24, 2009","932.10","926.10","943.20","923.00","0.64%"
"Jun 23, 2009","926.15","922.70","927.75","913.90","0.35%"
"Jun 22, 2009","922.90","933.95","935.40","918.90","-1.22%"
"Jun 19, 2009","934.30","934.45","939.80","931.45","0.10%"
"Jun 18, 2009","933.35","940.55","943.70","930.60","-0.64%"
"Jun 17, 2009","939.40","934.85","940.95","928.50","0.46%"
"Jun 16, 2009","935.10","928.75","940.25","927.40","0.73%"
"Jun 15, 2009","928.35","939.00","939.30","926.00","-1.12%"
"Jun 12, 2009","938.90","955.30","958.95","937.00","-1.69%"
